Config *****   INC_win: 1
Config *****   SIG: 0
Config *****   add_len: 0
Config *****   att: 9
Config *****   batch_size: 100
Config *****   d_lr: 1e-08
Config *****   feature_len: 20
Config *****   loop: 10
Config *****   lr: 0.0001
Config *****   memory_size: 100000
Config *****   multi: 1
Config *****   netFile: kitti_9
Config *****   nodes_0_base: 1024, 128
Config *****   nodes_1_out: 32
Config *****   nodes_2_feature: 32
Config *****   num_output: 3
Config *****   t_scale: 10
Config *****   te: p_files/kitty_02_Test_cv_s3_2.p
Config *****   tr: p_files/kitty_00_Train_cv_s3_2.p
loading /home/weihao/Projects/p_files/kitty_00_Train_cv_s3_2.p 0:00:44.595650 27234 27234 589 10.4780087897
Saving averages: /home/weihao/Projects/my_nets/fc/../../NNs/kitti_9_fc_avg.p
0 -0.0184571465634 0.437587300242
1 -0.148160065576 0.452617019858
2 -0.0197412769929 0.433858247211
3 -0.148655766687 0.450859829724
4 126.833272084 64.9100426759
5 0.432904853605 0.199554492157
6 3.27143769242 1.78455532594
7 5.11004231967 6.9288501717
8 5.11189527122 6.91173383515
loading /home/weihao/Projects/p_files/kitty_02_Test_cv_s3_2.p 0:00:38.198810 27954 4192 494 10.3886589781
loading /home/weihao/Projects/p_files/kitty_00_Train_cv_s3_2.p 0:00:44.450483 27234 2704 589 10.4780087897
Reading average file /home/weihao/Projects/my_nets/fc/../../NNs/kitti_9_fc_avg.p
Reading average file /home/weihao/Projects/my_nets/fc/../../NNs/kitti_9_fc_avg.p
Reading average file /home/weihao/Projects/my_nets/fc/../../NNs/kitti_9_fc_avg.p
input attribute 9 LR 0.0001 feature 20 add 0
feature_0 9 32
base_0 160 1024
base_1 1024 128
out_0 128 32
out 32 3
output 20
it: 1.540 6.739 8.46e-05 5.122 6.361 1.343 1.383  4.520 5.747 1.212 1.271  3.658 
it: 1.550 6.783 8.45e-05 4.017 5.034 1.192 1.242  3.241 4.014 1.105 1.129  3.627 
it: 1.560 6.827 8.44e-05 5.328 5.281 1.172 1.229  4.333 4.509 1.083 1.115  3.747 
it: 1.570 6.872 8.43e-05 4.304 4.919 1.106 1.162  3.332 3.886 0.972 1.014  3.670 
it: 1.580 6.916 8.42e-05 3.822 4.461 1.111 1.127  2.802 3.670 0.935 0.996  3.629 
it: 1.590 6.960 8.41e-05 3.848 4.335 1.076 1.115  2.553 3.303 0.934 0.998  3.654 
it: 1.600 7.004 8.40e-05 5.231 5.811 1.220 1.303  4.010 4.846 1.075 1.132  3.596 
it: 1.610 7.048 8.39e-05 4.543 5.125 1.128 1.188  3.970 4.614 1.053 1.087  3.580 
it: 1.620 7.091 8.38e-05 4.108 4.519 1.106 1.160  3.066 3.420 0.935 0.992  3.638 
it: 1.630 7.135 8.37e-05 4.059 4.706 1.103 1.154  2.542 3.769 0.945 1.021  3.586 
it: 1.640 7.179 8.36e-05 4.050 4.841 1.156 1.187  3.136 3.520 1.013 1.038  3.508 
it: 1.650 7.222 8.35e-05 3.980 4.597 1.079 1.115  2.801 3.367 0.923 0.975  3.561 
it: 1.660 7.266 8.34e-05 3.821 4.598 1.164 1.226  2.713 3.611 1.046 1.092  3.563 
it: 1.670 7.310 8.33e-05 4.146 4.542 1.132 1.160  2.641 3.543 0.977 1.034  3.579 
it: 1.680 7.354 8.32e-05 4.340 4.526 1.176 1.204  3.536 3.647 1.063 1.151  3.455 
it: 1.690 7.397 8.31e-05 4.046 4.357 1.080 1.112  3.111 3.694 0.979 0.977  3.472 
it: 1.700 7.441 8.30e-05 3.847 4.402 1.092 1.122  2.850 3.292 0.940 1.005  3.508 
it: 1.710 7.485 8.29e-05 3.783 4.515 1.091 1.130  2.997 3.179 0.969 0.992  3.450 
it: 1.720 7.529 8.28e-05 3.481 4.488 1.080 1.130  3.261 3.550 0.934 0.971  3.550 
it: 1.730 7.572 8.27e-05 3.886 4.416 1.094 1.162  2.884 3.330 0.966 0.999  3.452 
it: 1.740 7.616 8.26e-05 4.251 4.665 1.114 1.188  3.171 3.413 0.991 1.003  3.445 
it: 1.750 7.660 8.25e-05 4.223 4.972 1.169 1.197  3.231 4.058 1.038 1.090  3.457 
it: 1.760 7.704 8.24e-05 3.890 5.083 1.134 1.197  3.487 4.513 1.007 1.067  3.435 
it: 1.770 7.748 8.23e-05 3.874 4.889 1.053 1.099  2.438 4.093 0.916 0.957  3.412 
it: 1.780 7.791 8.22e-05 4.009 4.591 1.070 1.104  2.653 3.576 0.957 0.982  3.455 
it: 1.790 7.835 8.21e-05 3.738 4.966 1.098 1.128  2.872 3.473 0.969 0.979  3.410 
it: 1.800 7.879 8.20e-05 4.655 5.861 1.234 1.280  3.434 4.484 1.127 1.154  3.434 
it: 1.810 7.923 8.19e-05 4.504 5.138 1.116 1.161  3.302 3.699 1.004 1.058  3.369 
it: 1.820 7.966 8.18e-05 3.979 4.472 1.123 1.162  2.848 3.662 1.027 1.038  3.471 
it: 1.830 8.009 8.17e-05 4.166 4.867 1.104 1.164  2.862 3.998 0.956 1.042  3.353 
it: 1.840 8.054 8.16e-05 3.995 4.871 1.072 1.109  2.839 3.774 0.903 0.970  3.314 
it: 1.850 8.097 8.15e-05 4.704 5.618 1.166 1.216  3.281 5.452 1.035 1.073  3.301 
it: 1.860 8.141 8.14e-05 3.899 4.536 1.140 1.175  2.999 3.257 1.010 1.037  3.344 
it: 1.870 8.185 8.13e-05 4.257 5.173 1.204 1.276  3.202 4.250 1.151 1.206  3.272 
it: 1.880 8.228 8.12e-05 3.540 4.379 1.062 1.090  2.801 3.577 0.934 0.946  3.355 
it: 1.890 8.272 8.11e-05 4.176 4.936 1.136 1.183  2.989 3.727 1.004 1.042  3.300 
it: 1.900 8.316 8.10e-05 3.859 4.716 1.089 1.175  2.635 3.584 0.996 1.053  3.325 
it: 1.910 8.360 8.09e-05 3.938 4.740 1.110 1.185  3.347 3.675 1.027 1.063  3.280 
it: 1.920 8.403 8.08e-05 3.887 5.135 1.099 1.161  3.021 3.985 0.965 1.033  3.262 
it: 1.930 8.447 8.07e-05 3.573 4.587 1.064 1.100  2.334 3.536 0.910 0.951  3.194 
it: 1.940 8.491 8.06e-05 3.762 4.363 1.043 1.080  2.426 3.026 0.888 0.937  3.170 
it: 1.950 8.534 8.05e-05 3.904 4.966 1.101 1.157  3.047 4.052 0.999 1.022  3.349 
it: 1.960 8.579 8.04e-05 3.531 4.558 1.071 1.084  2.550 3.436 0.917 0.987  3.155 
it: 1.970 8.622 8.03e-05 3.792 4.348 1.040 1.095  2.558 3.352 0.903 0.942  3.334 
it: 1.980 8.666 8.02e-05 4.062 4.657 1.081 1.107  2.502 3.609 0.986 1.017  3.170 
it: 1.990 8.710 8.01e-05 3.932 4.597 1.143 1.182  3.116 3.600 1.021 1.057  3.281 
it: 2.000 8.754 8.00e-05 3.685 4.449 1.076 1.131  2.841 3.460 0.976 1.016  3.203 
it: 2.010 8.798 7.99e-05 3.753 4.746 1.114 1.153  2.769 4.102 0.980 1.016  3.124 
it: 2.020 8.841 7.98e-05 4.209 4.640 1.107 1.129  2.558 3.425 0.985 1.006  3.241 
it: 2.030 8.885 7.97e-05 3.823 4.518 1.039 1.077  2.251 3.302 0.895 0.940  3.168 
it: 2.040 8.929 7.96e-05 3.713 4.515 1.070 1.164  2.504 3.563 0.985 1.022  3.116 
it: 2.050 8.973 7.95e-05 3.633 5.027 1.102 1.178  2.652 4.059 1.034 1.111  3.126 
it: 2.060 9.016 7.94e-05 4.308 5.017 1.166 1.238  3.520 3.973 1.065 1.083  3.157 
it: 2.070 9.060 7.93e-05 3.996 4.403 1.047 1.083  2.675 3.441 0.902 0.952  3.125 
it: 2.080 9.104 7.92e-05 4.352 4.901 1.144 1.171  3.024 3.865 1.039 1.048  3.094 
it: 2.090 9.148 7.91e-05 4.445 4.586 1.172 1.207  3.083 3.347 1.029 1.087  3.169 
it: 2.100 9.192 7.90e-05 4.149 5.333 1.149 1.212  3.331 4.060 1.033 1.069  3.037 
it: 2.110 9.236 7.89e-05 3.647 4.700 1.035 1.096  2.632 3.348 0.892 0.955  3.109 
it: 2.120 9.279 7.88e-05 3.401 4.531 1.070 1.128  2.532 3.657 1.007 1.041  3.102 
it: 2.130 9.323 7.87e-05 3.238 4.234 1.082 1.101  2.423 3.616 0.924 0.993  3.032 
it: 2.140 9.367 7.86e-05 4.120 4.990 1.203 1.262  3.335 3.856 1.119 1.153  3.107 
it: 2.150 9.410 7.85e-05 3.556 4.564 1.131 1.215  2.680 3.576 1.034 1.072  3.029 
it: 2.160 9.454 7.84e-05 3.425 4.596 1.079 1.149  2.225 3.575 0.901 0.987  3.070 
it: 2.170 9.498 7.83e-05 4.071 4.549 1.105 1.142  3.048 3.967 1.014 1.048  3.026 
it: 2.180 9.542 7.82e-05 3.622 4.508 1.048 1.098  2.577 3.164 0.921 0.938  3.023 
it: 2.190 9.586 7.81e-05 3.632 4.320 1.045 1.081  2.540 3.156 0.898 0.947  3.027 
it: 2.200 9.629 7.80e-05 3.665 4.150 1.055 1.089  2.604 3.434 0.914 0.956  2.978 
it: 2.210 9.673 7.79e-05 3.638 4.751 1.026 1.107  2.249 3.485 0.873 0.949  2.994 
it: 2.220 9.718 7.78e-05 4.899 4.742 1.098 1.097  3.497 3.592 0.985 1.031  3.075 
it: 2.230 9.762 7.77e-05 3.509 4.385 1.053 1.055  2.407 3.210 0.846 0.906  2.931 
it: 2.240 9.806 7.76e-05 4.335 4.624 1.088 1.106  2.948 3.724 0.934 0.977  2.994 
it: 2.250 9.849 7.75e-05 3.300 4.382 1.017 1.078  2.458 3.213 0.888 0.948  2.955 
it: 2.260 9.893 7.74e-05 3.602 4.684 1.099 1.178  2.361 3.429 0.942 1.005  2.927 
it: 2.270 9.936 7.73e-05 3.832 4.498 1.074 1.112  2.790 3.514 0.947 0.982  2.979 
it: 2.280 9.980 7.72e-05 3.738 4.109 1.032 1.098  2.617 3.480 0.905 0.958  2.889 
it: 2.290 10.024 7.71e-05 4.184 4.259 1.044 1.124  3.381 3.224 0.926 0.988  2.992 
it: 2.300 10.067 7.70e-05 3.518 4.973 1.028 1.097  2.301 3.441 0.912 0.921  2.996 
it: 2.310 10.111 7.69e-05 3.623 4.550 1.049 1.092  2.630 3.531 0.923 0.961  2.940 
it: 2.320 10.154 7.68e-05 3.560 4.565 1.069 1.120  2.171 3.376 0.904 0.956  2.929 
it: 2.330 10.198 7.67e-05 3.943 4.399 1.054 1.107  2.538 3.047 0.896 0.946  2.920 
it: 2.340 10.242 7.66e-05 3.526 4.192 1.067 1.085  2.474 3.333 0.951 1.007  2.972 
it: 2.350 10.285 7.65e-05 4.374 4.765 1.098 1.134  2.505 3.518 0.956 0.984  2.937 
it: 2.360 10.329 7.64e-05 3.579 4.718 1.074 1.111  2.623 3.466 0.969 1.025  2.806 
it: 2.370 10.373 7.63e-05 3.791 4.458 1.125 1.155  2.588 3.697 1.003 1.001  2.823 
it: 2.380 10.417 7.62e-05 3.161 4.267 1.014 1.054  2.143 3.064 0.856 0.909  2.874 
it: 2.390 10.461 7.61e-05 3.533 4.546 1.059 1.116  2.774 3.414 0.921 0.948  2.839 
it: 2.400 10.505 7.60e-05 4.151 4.353 1.245 1.216  3.046 3.486 1.143 1.137  2.946 
it: 2.410 10.548 7.59e-05 3.724 4.680 1.072 1.108  2.518 3.721 0.957 0.983  2.971 
it: 2.420 10.592 7.58e-05 3.261 4.180 1.037 1.098  2.471 3.452 0.938 0.976  2.764 
it: 2.430 10.635 7.57e-05 3.426 4.276 1.033 1.088  2.541 3.221 0.891 0.922  2.888 
it: 2.440 10.679 7.56e-05 3.483 4.636 1.054 1.098  2.408 3.779 0.900 0.969  2.830 
it: 2.450 10.722 7.55e-05 3.864 4.445 1.078 1.144  2.528 3.303 0.957 1.000  2.784 
it: 2.460 10.766 7.54e-05 3.528 4.218 1.089 1.124  2.646 3.313 0.973 1.004  2.797 
it: 2.470 10.810 7.53e-05 3.351 4.316 1.038 1.113  2.317 3.301 0.920 0.960  2.796 
it: 2.480 10.853 7.52e-05 4.104 4.674 1.094 1.122  2.710 3.503 0.979 1.020  2.851 
it: 2.490 10.897 7.51e-05 3.359 4.110 1.018 1.065  2.432 3.096 0.889 0.918  2.906 
it: 2.500 10.941 7.50e-05 4.024 4.333 1.052 1.092  2.872 3.293 0.894 0.954  2.776 
it: 2.510 10.984 7.49e-05 3.942 4.725 1.061 1.104  2.796 3.718 0.943 0.980  2.929 
it: 2.520 11.028 7.48e-05 4.206 5.267 1.190 1.194  3.119 4.404 1.077 1.088  2.774 
it: 2.530 11.071 7.47e-05 3.411 4.417 1.082 1.140  2.217 3.515 0.963 0.976  2.749 
it: 2.540 11.115 7.46e-05 3.257 4.081 0.994 1.037  2.245 3.138 0.880 0.896  2.831 
it: 2.550 11.159 7.45e-05 3.179 4.449 1.036 1.093  2.322 3.284 0.923 0.951  2.744 
it: 2.560 11.203 7.44e-05 3.559 4.458 1.016 1.042  2.432 3.409 0.911 0.920  2.771 
it: 2.570 11.247 7.43e-05 3.204 4.148 1.041 1.082  2.612 3.222 0.878 0.909  2.710 
it: 2.580 11.290 7.42e-05 3.910 5.054 1.149 1.214  3.045 4.240 1.093 1.118  2.736 
it: 2.590 11.334 7.41e-05 3.492 4.307 1.018 1.085  2.085 3.192 0.871 0.932  2.844 
it: 2.600 11.377 7.40e-05 3.415 4.163 1.007 1.055  2.144 2.977 0.868 0.934  2.631 
it: 2.610 11.421 7.39e-05 3.358 4.241 0.981 1.053  1.911 3.053 0.873 0.906  2.700 
it: 2.620 11.465 7.38e-05 3.987 4.270 1.070 1.109  2.716 3.385 0.950 0.995  2.748 
it: 2.630 11.509 7.37e-05 4.718 4.773 1.091 1.144  2.873 3.794 1.034 1.061  2.650 
it: 2.640 11.553 7.36e-05 3.895 4.741 1.100 1.175  2.936 4.093 1.060 1.076  2.714 
it: 2.650 11.597 7.35e-05 3.323 4.360 1.046 1.073  2.333 3.182 0.890 0.929  2.800 
it: 2.660 11.640 7.34e-05 3.201 4.232 1.015 1.045  2.263 3.194 0.865 0.936  2.603 
it: 2.670 11.684 7.33e-05 3.331 4.572 1.026 1.092  2.506 3.728 0.925 0.984  2.679 
it: 2.680 11.728 7.32e-05 3.394 4.474 1.079 1.112  2.247 3.428 0.937 0.981  2.735 
it: 2.690 11.771 7.31e-05 2.989 3.913 1.035 1.057  2.442 2.977 0.899 0.907  2.665 
it: 2.700 11.815 7.30e-05 3.630 4.171 1.007 1.063  2.731 3.145 0.902 0.954  2.667 
it: 2.710 11.859 7.29e-05 3.234 4.662 1.032 1.075  2.290 3.917 0.909 0.951  2.637 
it: 2.720 11.903 7.28e-05 3.267 3.779 1.032 1.062  2.606 2.887 0.895 0.933  2.603 
it: 2.730 11.947 7.27e-05 3.367 4.096 1.028 1.062  2.255 2.879 0.898 0.895  2.717 
it: 2.740 11.991 7.26e-05 3.793 4.336 1.046 1.090  2.320 3.383 0.936 0.967  2.596 
it: 2.750 12.035 7.25e-05 3.546 4.348 1.019 1.064  2.274 3.060 0.883 0.928  2.697 
it: 2.760 12.078 7.24e-05 3.969 5.088 1.143 1.167  3.312 4.137 1.082 1.096  2.586 
it: 2.770 12.122 7.23e-05 3.496 4.315 1.025 1.073  2.514 3.211 0.926 0.977  2.702 
it: 2.780 12.166 7.22e-05 3.794 4.178 1.081 1.150  2.337 3.271 0.946 0.991  2.705 
it: 2.790 12.210 7.21e-05 3.588 4.989 1.065 1.077  2.159 3.589 0.924 0.942  2.616 
it: 2.800 12.254 7.20e-05 3.496 4.169 1.097 1.098  3.025 3.436 0.971 0.991  2.641 
it: 2.810 12.297 7.19e-05 3.278 4.311 1.020 1.041  1.888 3.288 0.871 0.914  2.568 
it: 2.820 12.341 7.18e-05 3.524 4.323 1.016 1.057  2.945 3.356 0.884 0.899  2.677 
it: 2.830 12.384 7.17e-05 3.026 3.965 1.003 1.048  2.181 3.081 0.871 0.910  2.568 
it: 2.840 12.428 7.16e-05 3.193 3.840 1.063 1.084  2.481 3.022 0.938 0.962  2.602 
it: 2.850 12.472 7.15e-05 2.813 4.141 1.038 1.072  2.260 3.060 0.937 0.959  2.618 
it: 2.860 12.515 7.14e-05 3.135 4.175 1.021 1.073  2.323 3.356 0.902 0.927  2.564 
it: 2.870 12.559 7.13e-05 4.067 5.113 1.156 1.215  2.602 3.587 0.965 1.006  2.550 
it: 2.880 12.604 7.12e-05 2.929 4.154 1.007 1.052  2.011 3.050 0.868 0.920  2.624 
it: 2.890 12.648 7.11e-05 3.455 3.974 0.978 1.019  2.428 2.881 0.836 0.892  2.662 
it: 2.900 12.692 7.10e-05 3.573 4.031 0.983 1.054  2.219 3.037 0.843 0.894  2.532 
it: 2.910 12.735 7.09e-05 3.800 4.204 1.026 1.067  2.477 3.237 0.895 0.916  2.620 
it: 2.920 12.779 7.08e-05 3.040 4.028 1.007 1.043  2.019 3.042 0.860 0.895  2.558 
it: 2.930 12.823 7.07e-05 3.151 4.144 0.995 1.022  2.100 3.210 0.876 0.897  2.614 
it: 2.940 12.867 7.06e-05 3.248 4.042 0.980 1.045  2.288 2.906 0.864 0.888  2.521 
it: 2.950 12.911 7.05e-05 2.934 3.931 1.020 1.060  1.979 2.777 0.887 0.904  2.513 
it: 2.960 12.954 7.04e-05 3.435 4.401 1.019 1.084  2.105 3.622 0.875 0.937  2.546 
it: 2.970 12.998 7.03e-05 2.915 4.073 0.966 1.000  1.836 2.968 0.830 0.891  2.588 
it: 2.980 13.042 7.02e-05 3.102 4.301 1.011 1.042  2.156 3.214 0.883 0.931  2.517 
it: 2.990 13.085 7.01e-05 3.427 4.178 1.001 1.038  2.162 2.767 0.838 0.885  2.594 
it: 3.000 13.129 7.00e-05 3.030 4.510 1.029 1.056  2.045 2.915 0.874 0.905  2.495 
it: 3.010 13.172 6.99e-05 3.151 4.272 1.038 1.099  2.235 3.312 0.888 0.965  2.515 
it: 3.020 13.216 6.98e-05 3.010 3.866 0.975 1.042  1.857 2.904 0.820 0.884  2.604 
it: 3.030 13.260 6.97e-05 3.422 3.737 1.030 1.061  2.282 2.888 0.869 0.890  2.463 
it: 3.040 13.303 6.96e-05 3.171 4.040 1.021 1.078  2.280 3.022 0.931 0.932  2.507 
it: 3.050 13.347 6.95e-05 3.092 4.207 1.016 1.053  2.097 2.982 0.925 0.954  2.499 
it: 3.060 13.391 6.94e-05 3.180 4.185 0.978 1.067  2.140 3.083 0.871 0.896  2.483 
it: 3.070 13.434 6.93e-05 3.357 4.382 0.987 1.054  2.220 3.663 0.870 0.907  2.444 
it: 3.080 13.478 6.92e-05 2.672 3.673 0.955 0.997  1.976 2.597 0.828 0.863  2.471 
it: 3.090 13.522 6.91e-05 3.229 3.916 0.978 1.039  2.108 2.957 0.849 0.898  2.490 
it: 3.100 13.566 6.90e-05 3.714 4.807 1.104 1.131  2.656 4.171 1.006 1.050  2.498 
it: 3.110 13.609 6.89e-05 3.358 4.291 1.046 1.065  2.099 3.334 0.934 0.971  2.388 
it: 3.120 13.653 6.88e-05 3.473 3.987 1.016 1.034  2.267 3.146 0.890 0.907  2.483 
it: 3.130 13.696 6.87e-05 3.163 4.208 1.017 1.041  2.023 3.206 0.862 0.888  2.430 
it: 3.140 13.740 6.86e-05 3.243 4.221 0.942 1.013  2.106 2.987 0.803 0.872  2.505 
it: 3.150 13.783 6.85e-05 3.594 4.419 1.090 1.123  2.455 3.416 1.001 1.034  2.438 
it: 3.160 13.827 6.84e-05 3.339 3.908 0.995 1.015  2.131 2.917 0.838 0.880  2.401 
it: 3.170 13.870 6.83e-05 2.845 4.092 0.970 1.014  1.844 2.918 0.823 0.870  2.462 
it: 3.180 13.914 6.82e-05 2.987 3.932 0.979 1.002  2.078 2.864 0.840 0.876  2.381 
it: 3.190 13.958 6.81e-05 2.640 3.882 0.965 1.006  1.970 2.728 0.805 0.874  2.445 
it: 3.200 14.002 6.80e-05 2.965 4.473 0.984 1.004  1.964 3.320 0.868 0.914  2.474 
it: 3.210 14.046 6.79e-05 3.826 4.157 0.996 1.053  2.862 3.295 0.867 0.926  2.456 
it: 3.220 14.089 6.78e-05 2.903 3.974 0.967 1.018  1.823 2.993 0.823 0.881  2.562 
it: 3.230 14.133 6.77e-05 3.193 3.798 0.990 1.022  2.168 2.859 0.869 0.909  2.432 
it: 3.240 14.177 6.76e-05 3.824 4.357 1.020 1.050  2.632 3.043 0.908 0.950  2.403 
it: 3.250 14.220 6.75e-05 3.196 4.473 0.992 1.065  2.352 3.082 0.869 0.906  2.425 
it: 3.260 14.264 6.74e-05 3.104 4.291 0.982 1.019  2.026 3.180 0.844 0.885  2.389 
it: 3.270 14.308 6.73e-05 3.108 3.784 0.981 1.030  2.055 2.729 0.824 0.882  2.458 
it: 3.280 14.352 6.72e-05 2.818 4.276 0.980 1.028  1.898 3.139 0.837 0.875  2.396 
it: 3.290 14.395 6.71e-05 3.141 3.978 1.014 1.008  2.094 2.779 0.844 0.872  2.437 
it: 3.300 14.439 6.70e-05 2.936 4.037 0.991 1.036  1.997 3.268 0.864 0.896  2.348 
it: 3.310 14.483 6.69e-05 3.061 4.589 1.012 1.091  2.626 3.367 0.929 0.951  2.366 
it: 3.320 14.526 6.68e-05 3.754 4.646 1.097 1.132  2.257 3.356 0.987 1.014  2.418 
it: 3.330 14.570 6.67e-05 3.191 4.188 0.951 1.014  1.618 2.672 0.817 0.851  2.331 
it: 3.340 14.613 6.66e-05 3.181 3.829 0.985 1.006  1.930 2.872 0.828 0.866  2.360 
it: 3.350 14.657 6.65e-05 3.025 4.051 0.994 1.013  1.927 2.919 0.859 0.870  2.350 
it: 3.360 14.701 6.64e-05 3.112 3.799 0.928 0.975  2.072 2.656 0.805 0.836  2.521 
it: 3.370 14.745 6.63e-05 3.071 4.121 0.991 1.002  1.732 3.125 0.837 0.873  2.345 
it: 3.380 14.789 6.62e-05 4.217 4.883 0.990 1.030  2.283 3.644 0.839 0.900  2.409 
it: 3.390 14.832 6.61e-05 3.274 4.574 1.026 1.091  2.187 3.462 0.890 0.941  2.403 
it: 3.400 14.876 6.60e-05 2.948 4.027 0.971 1.001  2.008 2.853 0.794 0.847  2.311 
it: 3.410 14.920 6.59e-05 2.921 3.845 0.974 1.015  2.040 2.797 0.861 0.890  2.342 
it: 3.420 14.963 6.58e-05 2.823 3.805 0.979 0.991  2.063 2.729 0.846 0.873  2.319 
it: 3.430 15.007 6.57e-05 3.019 3.715 0.964 1.024  1.716 2.683 0.832 0.871  2.314 
it: 3.440 15.051 6.56e-05 2.941 4.122 0.971 1.017  1.909 3.040 0.841 0.875  2.315 
it: 3.450 15.095 6.55e-05 2.908 4.085 0.930 0.992  1.675 2.776 0.794 0.854  2.289 
it: 3.460 15.138 6.54e-05 3.417 4.276 0.993 1.014  1.887 3.266 0.844 0.885  2.319 
it: 3.470 15.182 6.53e-05 2.881 3.803 0.958 1.004  1.670 2.579 0.810 0.835  2.273 
it: 3.480 15.226 6.52e-05 2.685 4.276 0.978 1.029  1.979 3.296 0.878 0.913  2.330 
it: 3.490 15.270 6.51e-05 3.266 4.013 0.996 1.071  2.166 2.942 0.895 0.948  2.309 
it: 3.500 15.314 6.50e-05 2.899 3.710 0.970 0.998  1.754 2.771 0.823 0.858  2.326 
it: 3.510 15.358 6.49e-05 2.838 4.149 1.043 1.071  2.034 3.178 0.969 0.977  2.323 
it: 3.520 15.402 6.48e-05 3.124 4.159 0.988 1.035  1.772 3.106 0.856 0.905  2.353 
it: 3.530 15.446 6.47e-05 3.190 3.909 0.983 1.030  2.001 3.035 0.861 0.919  2.246 
it: 3.540 15.489 6.46e-05 2.952 4.045 0.985 1.016  2.619 3.005 0.866 0.903  2.250 
it: 3.550 15.533 6.45e-05 3.013 3.767 0.976 0.995  2.199 2.654 0.802 0.844  2.275 
it: 3.560 15.577 6.44e-05 3.290 3.977 0.977 1.025  2.158 2.859 0.841 0.880  2.403 
it: 3.570 15.620 6.43e-05 3.175 3.962 0.991 1.034  1.870 2.870 0.855 0.885  2.340 
it: 3.580 15.664 6.42e-05 2.966 4.077 0.965 0.997  1.932 3.415 0.817 0.857  2.256 
it: 3.590 15.708 6.41e-05 2.617 4.002 0.978 0.995  1.847 2.773 0.831 0.863  2.216 
it: 3.600 15.752 6.40e-05 3.241 3.909 0.989 1.012  2.099 2.769 0.820 0.834  2.249 
it: 3.610 15.795 6.39e-05 3.300 3.750 0.940 0.976  2.138 2.818 0.828 0.859  2.362 
it: 3.620 15.838 6.38e-05 3.060 3.765 1.011 1.056  2.024 2.817 0.916 0.957  2.217 
it: 3.630 15.882 6.37e-05 3.165 4.017 0.957 1.014  2.036 3.131 0.838 0.872  2.336 
it: 3.640 15.925 6.36e-05 2.814 4.087 1.000 1.066  1.931 3.174 0.929 0.957  2.283 
it: 3.650 15.969 6.35e-05 3.438 4.378 1.003 1.003  2.386 3.696 0.880 0.919  2.197 
it: 3.660 16.013 6.34e-05 2.734 3.996 0.983 1.023  1.869 2.833 0.825 0.869  2.256 
it: 3.670 16.057 6.33e-05 5.615 6.468 1.419 1.523  4.709 5.776 1.366 1.426  2.210 
it: 3.680 16.101 6.32e-05 3.233 4.062 0.981 1.009  1.791 3.182 0.828 0.867  2.304 
it: 3.690 16.144 6.31e-05 3.095 3.871 0.969 0.995  2.062 2.731 0.873 0.899  2.257 
it: 3.700 16.188 6.30e-05 3.064 3.943 0.984 1.060  1.930 2.871 0.891 0.929  2.304 
it: 3.710 16.232 6.29e-05 2.484 3.674 0.937 0.981  1.674 2.996 0.809 0.816  2.278 
it: 3.720 16.275 6.28e-05 2.701 3.789 0.975 1.009  1.826 2.781 0.877 0.893  2.240 
it: 3.730 16.319 6.27e-05 2.976 4.042 1.007 1.037  2.047 2.889 0.897 0.909  2.165 
it: 3.740 16.362 6.26e-05 3.055 4.222 0.988 1.012  1.895 2.991 0.840 0.847  2.215 
it: 3.750 16.406 6.25e-05 3.027 4.253 0.936 1.013  1.695 2.783 0.792 0.837  2.261 
it: 3.760 16.449 6.24e-05 2.532 3.913 0.988 1.034  1.717 3.089 0.873 0.918  2.163 
it: 3.770 16.493 6.23e-05 2.642 3.898 0.960 1.004  1.742 2.820 0.807 0.870  2.171 
it: 3.780 16.537 6.22e-05 2.892 4.213 1.019 1.077  1.847 3.428 0.871 0.927  2.191 
it: 3.790 16.581 6.21e-05 2.993 3.962 0.959 1.008  2.128 3.041 0.828 0.854  2.227 
it: 3.800 16.624 6.20e-05 2.549 4.036 0.949 1.001  1.649 2.861 0.817 0.849  2.184 
it: 3.810 16.668 6.19e-05 3.306 4.008 0.981 1.017  2.231 3.169 0.883 0.924  2.194 
it: 3.820 16.712 6.18e-05 3.064 4.058 0.933 1.006  1.840 2.869 0.822 0.851  2.215 
it: 3.830 16.755 6.17e-05 3.344 4.174 1.056 1.067  2.116 3.092 0.949 0.975  2.151 
it: 3.840 16.799 6.16e-05 2.841 3.711 0.988 0.986  1.922 2.695 0.819 0.835  2.253 
it: 3.850 16.842 6.15e-05 3.349 4.114 1.040 1.081  2.254 3.193 0.979 0.981  2.172 
it: 3.860 16.886 6.14e-05 2.745 3.827 0.950 1.013  1.589 2.631 0.837 0.886  2.158 
it: 3.870 16.930 6.13e-05 3.146 3.905 0.952 0.994  1.767 2.974 0.809 0.863  2.211 
it: 3.880 16.974 6.12e-05 2.544 3.735 0.963 0.983  1.709 2.880 0.805 0.851  2.097 
it: 3.890 17.017 6.11e-05 2.769 3.769 0.922 0.977  1.944 2.752 0.809 0.835  2.247 
it: 3.900 17.061 6.10e-05 3.385 4.332 1.014 1.073  2.806 3.649 0.911 0.943  2.122 
it: 3.910 17.105 6.09e-05 3.587 3.941 1.058 1.082  2.308 2.928 0.952 0.964  2.200 
